Text Signature,Bytes Signature
"LandscapePrivateMint(uint256,uint256)",0xe6614bc0
PettaStandaLandscapeBAYCSupplyMinted(),0x21ff24ab
"MintPlot(uint256,uint256)",0x85da1acc
"MintWhitelisted(uint256,uint256,bytes32[],uint256)",0x18c6ba9a
isMintingOpen(),0x1a206910
maxMintPerTrx(),0xbc9587fe
"giveawayMint(uint256,uint256,bytes32[])",0xe6ae64e0
numberOfGiveawayMints(address),0x177397c0
setMaxGiveawayMints(uint256),0x43864b7d
setMaxTeamReserveMints(uint256),0x5ea4352f
setRegularMintPrice(uint256),0xbcbec396
setWhitelistMintPrice(uint256),0xa611708e
stopMinting(uint256[]),0x21006787
"MintByCEO(address,uint256)",0x008c58b7
tokenTypeMinted(string),0x3367b718
addressMintedGeneralsaleeBalance(address),0x2afa1da2
addressMintedPresaleBalance(address),0x4232752b
getMintFees(uint256),0x67f14133
"batchMint(address[],string[],uint256)",0x0116d73f
setWhitelistMintBegin(bool),0x3f240acd
setPublicMintBegine(bool),0x6f8e961d
WhiteListMaxMintAmount(),0x947c26a7
allowAllMint(),0xfb205c62
"checkMintBalnce(address,uint256)",0xe06fae6b
onlyWhiteListMint(),0x2b25391d
setAllowAllMint(bool),0x9ea99cc8
setOnlyWhiteListMint(bool),0xa27e514d
whiteListAddressMintedBalance(address),0xe7f01d24
"_totalMintRate(uint256,uint256)",0xe34691bc
"_getMintRates(uint256,uint256)",0xd7051675
getAllNFTMints(uint256),0x82f489e5
getProjMintNumberAdd(uint256),0x4b64f8d9
getProjMintNFTAddress(uint256),0x793c49d9
"getAllHasMintsNFTs(uint256,address)",0x538984dd
CompletedMintForBZC(uint256),0xa8189312
"numAvailableToMint(address,uint256)",0xa48cee48
delegatedMintTo(address),0x6180324b
"whitelistMint(bytes,bytes)",0x4279b29e
"freeMint(bytes32[],bytes32[])",0x8f97ae8a
hasAlreadyMinted(address),0x3194ccf9
merkleRootFreeMint(),0x195f2f14
paidMint(bytes32[]),0x00295117
remainingToMint(),0xfa6e8583
setNewMerkleRootFreeMint(bytes32),0x9dfcc3f6
setNewMintPrice(uint256),0xbfa0e6de
"safeMint(address,uint256,uint256,uint256)",0xfaa07ec1
getMintSplit(),0x81f61c2b
flipPresaleMint(),0x2c95cd5c
SproutsMintedForPromotion(),0xa7c61dc3
"teamMint(uint32,address)",0x514aa49c
"givewayMint(address,uint256)",0x7faf9405
auctionMint(address),0xc9333afa
"mysteryMint(address,uint256)",0xe79e4986
FreeMint(uint256),0xbdfaa084
MAX_FreeMint_SUPPLY(),0x93be2ed1
getFreeMintMaxAmount(),0x00e63dd1
getFreeMintPrice(),0x97b609c0
getGiftedMints(address),0xf560f53c
"_insertOriginalMinter(address,uint256)",0x61364443
"Mintforowners(address,uint256)",0x414dbd94
setMaxMintForTx(uint256),0xe3da6c82
setMaxMintForAddress(uint256),0x0e3d63a9
"setMintDate(uint16,uint8,uint8,uint8,uint8)",0xb8d6e4d5
"setWMintDate(uint16,uint8,uint8,uint8,uint8)",0x030c2971
wMintDate(),0x2bb45790
wMintable(),0xd1d529d3
osMintCounter(),0x3c8ae884
osMintLog(address),0xd6541d13
preMintPrice(),0xa187c89b
pubMint(uint256),0xc1d9df8d
pubMintCounter(),0x7ea02899
pubMintPrice(),0x8df5378f
"traderMint(uint8,bytes32,bytes32)",0x0594dcb9
traderMintCounter(),0x9c06e065
traderMintLog(address),0xab1083f1
"safeMintArray(address,string[])",0x81c24b87
setFemVersePerMint(uint256),0x54486758
forerunnersMint(uint256),0xdaae85f5
forerunnersMintedBalance(address),0xcba2f74f
huntersMint(uint256),0x91c02ac4
huntersMintedBalance(address),0x64bf5d04
maxMinted(),0x26352258
maxUserCanMint(),0xdd39ef5e
"preMint(bytes32[],uint256)",0xc3e30196
wrapperMinter(),0x837d5649
vikingMinted(),0xa875c286
newMinter(address),0x57341912
"addMintPrice(uint256,uint256)",0x9f884b16
setStatusMint(uint8),0x819f7d4c
ultimateMint(address),0x52e28f02
"epochMintingRegistry(uint256,uint256)",0xa660ab64
generationMintAllowed(),0xd20bc0a5
genesisMintAllowed(),0x7b2469fd
setGenesisMint(),0x74da546b
"safeMintbyEvent(address,uint256,uint256,uint256,uint256)",0x98204e01
"_setMintPausedByUnderlying(address,bool)",0xe4c54ce6
"updateTokenToMint(address,uint256)",0x38d19461
removeMintedTokensOf(address),0x14206399
startPublicMintDate(),0xd40391f2
"setMinterBatch(address,bool)",0x1d59cfa6
setwhiteListMintMaxSupply(uint256),0x5cc19d59
whiteListMintMaxSupply(),0x0f6b62a1
finalTeamMint(),0x725cf690
firstTeamMint(),0xdd15753c
secondTeamMint(),0x04be80a6
setmaxMintSupply(uint256),0xdd3d7303
_isMintingActive(),0x4ef15e06
"goldMint(address,uint16)",0xf69d399a
"standardMint(address,uint16)",0x3cf5d242
"preMint(uint16,bytes32[],uint256)",0x651f1f00
setPausePreMint(bool),0x09f74df8
isAllowedToMintInPresale(address),0x0b24bb23
maxMintable(address),0x5ed88ecf
preSaleMaxMintAmount(address),0x4d0ab100
setMaxMintCountPerTransaction(uint256),0x350dc7c0
setMaxMintCountPerAccount(uint256),0x09a70fc7
setMintFeeRecipient(address),0x3788fb6a
mintByMinter(address),0xf39a045c
maxTokenQtyPerMint(),0xe571eafc
setMaxTokenQtyPerMint(uint256),0x873c0d16
tokenPresaleMinted(),0xbfbb944b
tokenPrivateMinted(),0xdcbe3935
tokenPublicMinted(),0x5b360cc0
tokenTeamMinted(),0xf630befe
totalTokenMinted(),0x579b526d
messageForMintCode(uint8),0x13f84a45
removeMintCode(uint8),0xc5c4d3a2
toggleMinter(),0x0a28822e
presaleMinterFees(),0x72e961dc
"lazyMint(address,uint256,uint256)",0x27414163
"lazyMint(address,uint256)",0x336b44bb
toggleMintMain(),0x8a2f76aa
toggleMintWhitelist(),0x92cba58f
setCanPublicMint(bool),0x3e28350b
SWL_Mint(address),0x569dde65
WL_Mint(address),0x27d060b9
"multiMint(uint16[],address)",0xe2ea1288
"needsLazyMint721(address,address,uint256)",0xe47ef34f
"needsLazyMint1155(address,address,uint256,uint256)",0xb518ed46
"supportsLazyMint(address,bool)",0x739ab552
gargoylesMinted(address),0x574ead07
getRemainingWhitelistMints(address),0x1ebc39dc
onlyWhitelistMinting(),0x9aaa383f
setOnlyWhitelistedMinting(bool),0x02cddc4a
setmaxMintAmountPerTx(uint256),0x53db4073
whitelistMintsRemaining(address),0xffc1613a
presaleMintcap(),0xc81d60bd
reservedMintedAmount(),0xd08afb42
addLandMinter(address),0xae209710
removeLandMinter(address),0xd6503929
addAccessoryMinter(address),0xf4609000
removeAccessoryMinter(address),0xa45b3b71
isAccessoryMinter(address),0x23ef1260
"addToFreeMintList(address,uint256)",0xa56f5b19
"batchAddToFreeMintList(address[],uint256[])",0x7f4c8ca2
"setMintPhase(uint256,uint256)",0x0083c3a4
"safeMintTo(address,string)",0x8ee507bb
infoForMinting(),0xc53ea9b2
"requestSwapBeforeMint(address,address,uint256)",0x90a3d301
"swapBeforeMint(address,address,uint256)",0x846b4e6f
"coreMint(address,string,bytes32)",0x70a38448
"merkleMint(uint256,uint256,uint256,bytes32[])",0x829ba400
"publicMint(uint256,uint256)",0x98ae99a8
limitMintPerTx(),0x77b116bb
"preSaleMintAddressesMintedCount(uint8,address)",0x28c5e3a4
setLimitMintPerTx(uint256),0x25756e85
getMintingStartTimestamp(),0x990c3223
"permittedMint(address,uint256)",0x8bee55b7
"batchMint((address,uint256)[])",0x9386e197
batchMinted(),0x877107dc
consensusMint(address),0xe4079489
currConsensusMint(),0x5cd1bd4c
getMintableAmt(),0xf2b661af
isPreMint(),0xe79973a1
lastConsensusMintBlock(),0x942fa8e1
maxBatchMint(),0x09a3a9c1
setmaxMintPerTx(uint256),0x79f34a10
batchPublicSaleMint(),0xb6e58e10
setBatchMintCount(uint256),0x16feb30e
"setMintCount(uint256,uint256)",0x0fa018f7
"setMintDate(uint256,uint256)",0x6aec6a37
PettaStandaLandscapeSupplyMinted(),0x7babdd87
addressFreeMinted(address),0xb2e3ef2c
addressPublicMinted(address),0xcd5d50c3
addressWLMinted(address),0xfdc5b5b2
totalNftsMinted(),0x72fbaacb
"updateMintFee(address,uint256)",0x37c1c973
updateMaxPerMint(uint8),0xfc5f40a1
"updateMintRaritySettings(uint256,uint256,uint256)",0x7f97c60e
"ownerMint(string[],string[])",0x54ab36f9
WowMeMintableStore(),0x145ce5fa
"presaleMint(uint256,bytes)",0xfd24a854
reservesMinted(),0xcc41d795
"ownerMint(address,uint256,string,bytes)",0x9242413f
earlyTraderMint(),0xc13a428b
monHolderMint(),0x68b5ec13
nftHolderMint(),0x47c49b91
nftMintLog(address),0x43aaae2b
"preMint(uint256,uint256,bytes32[])",0x4024cece
preMintDate(),0xab86b432
preMintLimitDate(),0x0a4613db
pubMintState(),0xf5c90160
setTraderMintState(bool),0x09f42a2f
tokenMintLog(address),0x7267c134
"traderMint(uint256,bytes32[])",0x456a8e21
traderMintState(),0x660d1f07
whitelistMintLog(address),0x83da50fa
synthMinting(),0x940c4abc
"ownerMint(address,uint16,uint16)",0x801bae61
setPublicMintDate(uint256),0x1ee34fab
setMaximumMint(uint32),0xcc1617ae
firstMintIsPayed(address),0x6a12341c
firstMintTimestamp(address),0xcac285d6
giftedNotMintedTokens(address),0x2001bb57
"preMint(address,uint256,uint8,address)",0x8813346f
"roundMint(address,uint256,uint8,address)",0x2183e92f
"reservedMintGiveaway(uint256,address)",0x2b0fde68
"reservedMintTeam(uint256,address)",0xfccde3e5
reservedMintsLeftGiveaway(),0x0256547e
reservedMintsLeftTeam(),0xaa7a911f
aeMint(uint32),0xebce32c9
"preMint(uint32,bytes32[])",0xab3587df
maxMintFirst(),0xaa9a508c
maxMintSecond(),0xb51f760d
setMaxFirstMint(uint256),0x5b57d406
setMaxPublicMint(uint256),0x270ab52c
setMaxSecondMint(uint256),0x44ecd626
"setMintCosts(uint256,uint256)",0x0c7453ff
FacesMinted(uint256),0x24624907
NatureMinted(uint256),0x394885f0
SpaceMinted(uint256),0x2fab5124
flipPaidMint(),0x271cc331
getMintpass(address),0x33e82d80
setMintMax(uint256),0xafc3cb49
setMinStarForMint(uint256),0x8efe026e
freeNftGivawayMintedAmount(address),0x460f4a58
whitelistMaxMintAmount(),0x8085145c
whitelistedSetmaxMintAmount(uint256),0x02a3074a
freeMintEtherPanther(uint256),0x28fc5a1e
presaleMintBase(uint16),0xca98787a
totalMinted(bool),0xc2b9ed80
getTimeMinters(),0xc8dd07c7
checkMintCountAndTime(),0x41fd9ef4
"internalMint(bool,uint256,uint256,uint256,uint256)",0xd1baa7df
pausedMint(),0x9f1a3d9c
checkIfAvailableToMint(uint256),0xaed7d7df
"freeMint(uint256,uint8,bytes32,bytes32)",0x415b5687
"whitelistMint(uint256,uint8,bytes32,bytes32)",0x00a1990e
_tokensMintedPerWallet(address),0x8dd5da7e
publicMint(uint8),0x858e83b5
setMaxMintsPerTx(uint8),0x4f0c212c
"batchMintNft(uint8,address)",0xf2029952
"singleMintNft(uint256,address)",0xda6028ce
NFTWTokenMint(uint256),0xb95d6001
"NFTWPowerMint(address,uint256)",0x477910ff
collaborationMint(uint256),0x308afecd
getCurrentMintCount(),0x45545e16
"getMintedForOwner(address,address,uint16,uint16)",0xab3f667a
"preMint(uint256[],uint256[])",0xd23d7961
whiteMint(),0x7479b6b6
maxAlistMintPerTxn(),0x0460b2e1
setMaxAlistMintPerTxn(uint256),0x4ca4ca85
"lockTokenAndMintCerbyWrappedToken(address,address,uint256)",0xa2afda42
addressFreeMintsAvailable(address),0x8b45d63f
addressWLMintsAvailable(address),0x0c3fa8bd
totalHoodiesMinted(),0xc5bd75da
treasuryHasMinted(),0x45b99a98
whitelistMintPause(bool),0x1afb60e0
memberMint(uint256),0x4410a8f6
getSuperBoxMintCost(),0xfa3a515f
punchMint(uint256),0x385f0126
holderSaleMint(uint256),0xaa2226f5
"MintByOwner(address,uint256)",0xbfa26a58
eliteMintPrice(),0x77f76bed
specialMint(uint256),0x57510492
setCanBotPublicMint(bool),0x6159d6cb
setMinimumPublicMintPrice(uint256),0x6cc57677
setCanSpecialMint(bool),0x8eabb3d4
setCanBotSpecialMint(bool),0xd94847f4
geBosstMintAssetId(),0xfe72e44f
getLandMintAssetId(),0xf41c6156
getWorkerMintAssetId(),0x8c39af71
"WrapAndDistrib721WithMint(address,address[],uint256[],(address,uint256)[],uint256)",0xf68f8b5b
"batchMintToAddresses(uint256,address[])",0x16923a3c
grasslandChestMint(address),0x9bed2812
tundraChestMint(address),0x58044572
moltenBarrensChestMint(address),0x3a0bf94a
wastelandChestMint(address),0x2eb0e292
_presaleAddressesMinted(address),0x736a5357
addToMinted(address),0xd6c6f294
isInMintedPresale(address),0x201bd068
setLordzMintCost(uint256),0x25624dab
setDailyMint(uint256),0xdf53d9fd
"firstPresaleMint(bytes32[],uint256)",0x30bc7831
secondAndThirdPresaleMint(uint256),0x0d0a51b0
tribeMinter(),0x2c04a132
"getMinAmountToMint(uint256,uint256,uint256)",0xed344442
setMintSlippage(uint256),0xb05100aa
maxPublicMint(),0xcabadaa0
resetSaleMintsForAddrs(address[]),0xde6c97f9
updateMaxMint(uint256),0xe6c6df59
updateMaxPresaleMint(uint256),0x8da8b739
perMint(),0x0ed62b02
toggleWhitelistMintEnabled(),0x32b95372
setMintsPerWhitelist(uint256),0xc95d83c6
"setPublicMintParams(bool,uint256)",0xf859179a
freeMintResident(uint256),0xb25fb48e
setMintEthPrice(uint256),0x1b43dc82
setMintHonorPrice(uint256),0xa3f43cd6
Max_Mint(),0x3591db72
getMintProposal(address),0xf0e32aaa
"approveMint(address,bool,address,uint256)",0x35a54ad0
MintAmountPerPublicAddress(address),0x020daf36
airdropMintTotalLimt(),0xa3122c99
airdropMinted(address),0x21a10422
airdropTotalMinted(),0xefa899e7
publicSaleMinted(),0xa666098d
royalityMinterFeePercent(),0x48c80d54
setAirdropMintTotalLimt(uint256),0x896c7287
setWhiteListMintTotalLimt(uint256),0x91bf2d78
whitelistMintTotalLimt(),0x4a3c9f60
whitelistTotalMinted(),0x43ce4245
"_calcMintAmount(address,uint256)",0xba724f0b
setMaxMintedASCAmount(uint256),0x7786dac3
setMinMintedASCAmount(uint256),0x580d0932
setMinterCRSBonus(uint256),0xd8994e18
setMinterPercentVault(uint256),0xbce62182
setEquipPrizeMinter(address),0xd1f87212
"communityFundMint(address,uint256)",0x157cc8d8
"publicSalesMint(address,uint256)",0x656229cc
"teamReserveMint(address,uint256)",0xd37c9b6f
_preMintedAddresses(address),0x30438ede
_preMintedTokenIds(uint256),0xefb86360
canPreMint(address),0xef21e960
isPreMinter(address),0xc3a7cf9f
preMintStartTime(),0x62f4fb2d
totalPreMinted(),0xf85061ca
wasPreMinted(uint256),0xafdc16bd
publicMintTime(),0x5e403472
"setPublicMintStatus(bool,uint256)",0xe105efa3
"safeMintTo(address,uint256)",0x1419e77b
setupMintingDatesandAmounts(),0x9c19f655
"partnerMint(bytes,bytes)",0x17781950
"presaleMint(uint8,uint8,bytes,bytes)",0x233a5167
privateSaleMintCount(address),0x857b3f03
numCinosMinted(),0x93a31b50
maxTokensPerMintPerWhitelistStage(uint256),0x07073770
maxTokensPerMintPublicSale(),0xee843812
"setMaxTokensPerMintPerWhitelistStage(uint8,uint256)",0x24d55faf
setMaxTokensPerMintPublicSale(uint256),0x7583d628
tokensMintable(address),0xe342d7b1
"addFreeMints(address,uint16)",0xedfb1f86
"updateAllowedMinter(address,bool)",0xbae76f98
"preSaleMint(address,uint256,bytes32[])",0xe1bff462
"publicSaleMint(address,uint256)",0xac5ae11b
"testMintSeedmon(uint256,uint256,address)",0x4549c93c
preMintAngel(uint256),0x04d47872
"maxMint(address,uint256)",0xa7df230b
setActiveMint(bool),0xd25245e6
getMintingAddress(),0x974cf8d0
freeWhitelistMint(uint256),0x97c38b4e
freeMintItem(),0xf02d899b
_tokensMinted(),0x8d6f5df6
"makePresaleMemberMint(uint256,uint256)",0x4b43b5ca
"whitelistMintCryptoCopyCat(uint256,uint256,bytes32[])",0xff37e77d
getMintPool(),0x874c189d
setMintPool(uint256),0xb5cd2906
"approveMinter(address,uint256)",0x9c31bf8e
maxFreeMintsPerWallet(),0x4cb1ac02
getAllMintedTokens(),0x080b0179
"mintByMinter(address,uint256)",0x52491d77
freeMintCatitos(uint256),0xc9b6a235
discountSaleMint(uint256[]),0xdf2d6e77
"setMintRights(address,bool)",0x312c2f5d
setNumFreeMint(uint256),0x28381b8f
_emitMintCallback(address),0x6c0e90ed
onMintAny(address),0x6bc84c9e
reservedMintGeneral(uint256),0x8810a2c4
globalMintPrice(),0x3159c344
setGlobalMintPrice(uint256),0x3e39fbaf
whitelistedMinters(address),0xed1e0085
addressMintedBalancePreSale(address),0xd37424d5
maxMintAmountMainSale(),0x9c478d89
maxMintAmountPresalePerWallet(),0x3f3cc366
setMaxMintAmountPresalePerWallet(uint256),0xd09e1358
_getAmountMintNextBlock(),0xc12a52bd
alreadyMinted(),0x53bcb951
numNFTMinted(),0xbb25c431
maxMintPerCallSet(uint256),0xbef29c16
"founderMint(uint256,address[])",0x267ffa79
getDiceMinted(uint256),0x779c2e30
lockMint(uint256),0x820e85d0
unlockMint(uint256),0x02abb74c
setIsActiveMinting(bool),0x65c4155d
"setMintState(bool,bool)",0xc3302cf7
"setMints(address[],uint256[])",0x6f95f94e
"fakeMint(uint256,string,uint256,uint256,string,string,string)",0xe263396f
isWlMintActive(),0x05e9cf4b
setWlMintActive(bool),0xc91be70d
setWlMintPrice(uint256),0x3d272294
wlMintPrice(),0x2c4e9fc6
whiteMintTotalSupply(),0xacfdac94
privateMintTotalSupply(),0x679c44d3
setPrivateMintMaxPerAccount(uint8),0xe9f75ea7
"_privateMintLoop(address,uint256)",0x8198f944
setPrivateMintMaxSupply(uint256),0xa56603c3
setWhiteMintMaxSupply(uint256),0x818758f1
setMaxSilverMinted(uint256),0xba9d1ad1
setMaxGoldMinted(uint256),0x7d2c8dda
setMaxDiamondMinted(uint256),0xd324bc92
setMaxPlatinumMinted(uint256),0x06ff87fa
setTotalSilverMinted(uint256),0xcd1633b6
setTotalGoldMinted(uint256),0x35f64e25
setTotalDiamondMinted(uint256),0x098e79cf
setTotalPlatinumMinted(uint256),0xcefc33d1
getMintAllowance(),0xdab3cca1
updateMintRewardPspin(uint256),0xbb0ea33e
lilyPassMinted(uint256),0xea038259
"burnByMinter(address,uint256)",0x29442525
"getAvailableMintedAmount(address,uint256,uint256)",0x4b71c6c1
"giveawayMint(address,uint8)",0x736fcc29
privateMint(uint8),0x0ebc1ed3
forPurchaseMinted(),0xf9873dd1
giftRegularsMinted(),0x07c5fc8c
giftUniquesMinted(),0x53f6fa00
setTotalGoldChestMinted(uint256),0x0163da7f
"_beforeMint(address,uint256)",0xddf8a479
updateMaxMintLimit(uint256),0x642c05b5
"ownerBatchMint(uint256[],string[])",0xe18b1736
"ownerMint(uint256,string)",0x2c49f86a
_canUserMint(address),0x2cdba086
updateMinterRole(),0xbe2c56f6
updateMaxLimitPerMintCount(uint256),0x1e850bd0
updateMinLimitPerMintCount(uint256),0x0685ab45
enableWhitelistMint(),0x4fee1290
getTotalMintedPerWallet(address),0xa124fd86
updateMintingFees(uint256),0xc7673e8a
getNFTMintedByUser(address),0x30d9555c
changeDecentMinter(address),0xcb420c21
editMintingFee(uint256),0x2dadad28
isFounderTokenMintingEnabled(),0x7e436bc1
isFounderTokenMintingEnabled1(),0x75a76b06
isFounderTokenMintingEnabled2(),0x855091a9
toggleFounderTokenMinting(),0x740ddb8f
toggleFounderTokenMinting1(),0x22518249
toggleFounderTokenMinting2(),0x876d50f7
dropMintInner(address),0x73542c9a
persaleMintInner(),0x174b5675
"setMintConfig(uint256,uint256,uint256,uint256,uint256,address,uint256)",0x72ec8e9b
"setMintTimes(uint256,uint256,uint256)",0xd3e96658
_checkedMint(address),0xbf4f7382
_checkedMintCustom(address),0x07708b9f
"mintbyMinter(address,uint256)",0x963aa07a
lastMintAmount(),0xec640ae0
lastMintRatio(),0xbe9c8b14
"_notifyMint(uint256,uint256)",0x62f0b5e1
updateMintRatio(),0xc1a2d557
estimateMintAmount(),0x21483f0c
lastMintedTimestamp(),0xf1588499
whitelistMintNFT(uint256),0x62e0bce4
capMintTokenUpdate(uint256),0x37c5a556
reset_Minter(address),0xafb19c27
getTotalSlimmyMinted(),0x99842a8f
"exchangeMint(uint256,uint256,address)",0xffdd69f8
getMintTradeInfo(uint256),0xd668909f
"softMint(address,uint256)",0x22729f86
softMint(uint256),0xe104ceaa
processMintRequest(),0x05597602
setMintStartTime(uint256),0xd5b3621b
setMintEndTime(uint256),0x17f37495
isMintAddress(address),0x3a9ac012
nftStyleMint(),0x4a20cddd
makeMintedToken(address),0x1966f2e9
removeMintedToken(address),0x032642d0
"multMint(uint256,uint256)",0xa5022b8d
"setAccessToMint(address,bool)",0x173a871d
"_processMint(uint256,uint256)",0x64ddcb82
enableMintFee(),0xe7660826
disableMintFee(),0xd5cb313f
"addDividendForMinters(address,uint256)",0xe8524923
addReflectionForMinters(address),0x1cd62abe
currentMintersRate(address),0xea27fbb6
"getMintCount(address,address)",0x78dc932c
setMaxPerMintCooldown(uint8),0xe430e2e5
setMintCooldown(uint256),0x344a681e
"getMintAmountOut(address,uint256)",0xb9899491
"getMintAmountIn(address,uint256)",0x12dfee7c
getMintAmountByStal(uint256),0x562c0e95
"getMintAmountByOther(address,uint256)",0x9c96b673
requireTokenMinter(address),0xc33ff63b
requireNFTMinter(address),0xb4d8b651
"canMintTo(address,uint8,address,uint256,bool)",0x5dc51d34
sendTokensToMinters(uint256),0x37721615
setWhiteListMint(bool),0x46c85939
setPrivateMint(bool),0x5a928c55
setMintsAtOnce(uint8),0xdd522e93
setMaxMints(uint16),0x63e54e8d
_tryMint(uint8),0x45ec3de2
removeFromTimerrChoiceMint(address),0xb0afb878
claimMintPrice(),0xfda2f058
"_useMint(address,address,uint256)",0x95fe8c10
"awakeningMint(address,uint256)",0xdb320ae0
"whitelistOneMint(address,uint256)",0x27aa2620
"whitelistTwoMint(address,uint256)",0x063b8ee5
QubeMintableStore(),0x20249c45
"setMintOperator(address,bool)",0x712f3841
"safeMint(address,uint256,uint256,uint8,uint8,uint8)",0x492352f3
userMintCall(),0x935af195
"_batchMintCard(address,uint256,uint256)",0x834d4c1d
getMintLowCost(uint256),0xbc36b86a
setGWhotMintRate(uint256),0x3e9583ab
setMaxReservedMints(uint256),0xc2b03670
nextVoiceMintingStage(),0x14706e14
"setMintedCAIOf(address,uint256)",0xf17dc91c
getMintStates(),0xf4358299
getMintState(uint256),0xfddfe65d
setMintTaxNextGame(uint256),0xc34530c1
setMintTaxJackpot(uint256),0x7028b136
setMintTaxStakeholders(uint256),0x4bd99235
"handleMintRequest(uint256[],address[],bytes[],bytes[])",0x04216d7c
setAdminMintHandler(address),0x80dc771e
"setMintAllowance(address,uint256)",0xf27c5f6e
setMinMintValue(uint256),0x85a502f4
setTokenPerMint(uint256),0x413558ee
_onlyMinter(),0x08bfdaa3
primaryTokenPublicMint(uint256),0xc1fa5cb8
"primaryTokenSpecialMint(uint256,uint256)",0x83753513
setCanPrimaryTokenPublicMint(bool),0x5a2614fa
setCanPrimaryTokenBotPublicMint(bool),0x2b6f7fb9
setPrimaryTokenMinimumPublicMintPrice(uint256),0x27c37be9
setCanPrimaryTokenSpecialMint(bool),0xd5d369c6
setCanPrimaryTokenBotSpecialMint(bool),0xa9f7a263
getMintValue(),0xd6f55166
"getAdminMintQ(uint256,address)",0xcd637103
getMintQ(),0x6808abc4
revealMint(uint256),0x92abed1f
"SpecificMint(uint256,address)",0xfefe3b15
togglePreMintActive(bool),0xb4d672f9
toggleMintWithToken(bool),0x03df69a8
testOmniMintLzSend(address),0x65b179da
"changeGameMintable(uint256,bool)",0xd491b4bd
getMinterTypes(address),0xb9c07b97
publicMintTokens(),0x5b3da029
"partnerMint(uint256,uint256)",0xbee0616d
"resolveMint(uint256,address)",0x569f0f93
"simpleSafeGemMintAndTransfer(address,uint256)",0xd4bcb12b
preMintToken(uint256),0xf4f57d06
"_beforeMintItem(uint256,uint256)",0x43a03f19
setMintUsdtAmount(uint256),0xed40af13
"innerMint(uint256,bool)",0xbf6b2598
payMintCost(),0x9dc21f64
getAvailableMintedAmount(address),0xbde90889
"_handleIncomingMint(uint256,address)",0xd9e1a7c0
"adventureMint(uint256,uint256)",0x80f8df21
getAmountMintedByAddress(address),0x87426453
getMintAmountForPromoter(address),0x27cfc8a9
getNumberOfTokenMinted(uint256),0xf904b420
getRandomMintPurity(uint256),0xbc0cf4a1
cancelMintForever(),0x7bc69f2a
getAmountMintedForStakingContract(),0x998d3d11
getAmountMintedForBonusPool(),0x6f9e596a
getAmountMintedForPrePenaltyPool(),0xf7825780
getAmountMintedForBonusPoolOfLPStaking(),0x0c953fa2
nft_VerifyNftMints(uint256),0x813943c1
setMintingPricein_wire(uint256),0x674f7e48
setMintingPricein_BNB(uint256),0x7836103a
setMintingPricein_BUSD(uint256),0x19f7f710
currentPriceToMint(uint256),0xf3cd9cf6
"safeMint(address,uint32)",0x2596874b
getCurrentMinted(),0x1feadd9d
_setCurrentMinted(uint256),0xa8fffd5f
getIsAlreadyMinted(address),0xf4432e39
"_setIsAlreadyMinted(address,bool)",0xef36ad37
getMintedID(address),0x36e6a461
"_setMintedID(address,uint256)",0x90551d90
"addMintFeesRecipient(address,uint256)",0xc823ccaa
"depositMintFees(uint256,uint256)",0xf2db9d6c
"depositMintFeesRecipient(address,uint256,uint256)",0x6103de72
withdrawMintFees(),0xcd1978e5
multiChainMintOnChain(uint256),0x79dfaf3e
multiChainShutOffMint(),0x827bf1e0
nftSafeMint(address),0x6d654cdf
initSalePassWithoutMint(uint256),0x48df6fb9
isWhiteListedForMinting(address),0xa220d47c
"_performMinting(uint256,uint256,uint256,address)",0xfd014687
"refreshFluxMintIndex(address,uint256)",0x6ca168c9
_refreshFluxMintIndexAtMarket(address),0x970ee3e8
refreshPoolFluxMintIndex(),0x336b936f
"launchpadMint(address,uint256)",0x3e59b08e
"setupMinterRole(address,bool)",0x2592d9ef
itemMint(address),0x2f67c121
setMintFeeThreshold(uint256),0xd043c565
isMintingLive(),0xadf09b85
"_preMint(address,uint256,bool)",0x240013e1
everyMintCost(),0xc7e2291a
preMintList(address),0xee18a07f
"newMints(uint256,uint256,uint256)",0x40923fb3
SetMintCost(uint256),0xf66fd9d9
ModMinting(bool),0x0fa4945b
ModPresaleMinting(bool),0x5c10bbac
setMinterStatus(address),0xfdcb2ca8
"updateMintingFee(uint256,uint256,uint256,uint256,uint256,uint256)",0x26197f4e
isAlreadyBuyWhitelistedMinted(address),0x616d1dfb
totalShopMintFreeze(),0x2a613885
"shopMint(address,uint256)",0x7d44f67e
"_shopMint(address,uint256)",0xde4963b6
calcMintOutputFromDark(uint256),0x68d426da
calcMintableDollarHourly(),0x4af58b7d
calcMintableDollarDaily(),0x09f9a955
calcMintableDollar(),0x9fa60408
_increaseMintedStats(uint256),0x94edf124
"setMintingLimits(uint256,uint256,uint256)",0x59a5caba
maxMasterChefMint(),0xdbc3765c
eggsMinted(),0xeb2f92fc
addressAllowedToMint(address),0x428dea21
closePreMintFlag(),0xde51b853
"preMintHero(address,uint256,uint256)",0x58e225fd
nftMintingContract(),0xf35c7596
__ERC1155PresetMinterPauser_init_unchained(string),0x0d533d86
setWhiteMintMaxPerAccount(uint256),0x70d75bc1
"updateMaxTokenMinting(address,uint256)",0xceb20c7a
"setMintBurnLimit(address,uint256,uint256)",0x8dd224da
wlSaleMint(uint256),0x1e343317
assigneMinterRole(address),0xfd699a53
"safeMintRange(address,uint256,uint256,uint256,uint256)",0x55eb58e0
